"","GSM416528","GSM416529","GSM416530","GSM416531","GSM416532","GSM416533","GSM416534","GSM416535","GSM416536","GSM416537","GSM416538","GSM416539","GSM416540","GSM416541","GSM416542","GSM416543","GSM416544","GSM416545","GSM416546","GSM416547","GSM416548","GSM416549","GSM416550","GSM416551","GSM416552","GSM416553","GSM416554","GSM416555","GSM416556","GSM416557","GSM416558","GSM416559","GSM416560","GSM416561","GSM416562","GSM416563","GSM416564","GSM416565","GSM416566","GSM416567","GSM416568","GSM416569","GSM416570","GSM416571","GSM416572","GSM416573","GSM416574","GSM416575","GSM416576","GSM416577","GSM416578","GSM416579","GSM416580","GSM416581","GSM416582","GSM416583","GSM416584","GSM416585","GSM416586","GSM416587","GSM416588","GSM416589","GSM416590"
"GSM416548",0.0126618083871536,0.0142003124819459,0.010668879638199,0.011770328829467,0.00401330442977624,0.00229011464245205,0.00415191775908492,0.00535090195943227,0.00379643069545614,0.0101895208896101,0.0120557935585109,0.00537872549234789,0.00208090419220617,0.00417931634213215,0.00214744386558182,0.00611062253443029,0.00185813722788681,0.0163325555718295,0.0141997957786018,0.0162179313757876,0.5,0.00324795796476662,0.0158292114096918,0.015182231403054,0.00184365943261835,0.022875461277462,0.011697021722047,0.0142349770545722,0.0139320309307955,0.0145606576870706,0.0116315407286321,0.00388883414463997,0.010383910586033,0.0117422387818676,0.00577861769896698,0.0132655201306796,0.00921882375729337,0.0043921420253109,0.0304545672202665,0.0142737486588039,0.0106104561411654,0.00256948615970041,0.0106196966604701,0.00144427832384945,0.00207084892752597,0.00157007855984852,0.00184351170261874,0.00147638513450241,0.00263340655925821,0.00264130984167212,0.00797350530246752,0.00883902973344836,0.00461788795017652,0.00900621497720031,0.0042171415729803,0.00333008817868446,0.00519755222685724,0.0125679819354044,0.00189305340777143,0.00209241289263195,0.0043477805527394,0.00381217081610082,0.00217813359171808
"GSM416549",0.00547791658163019,0.0018688171417073,0.0019997770755853,0.00252789662051439,0.0035936587746726,0.00793041801400572,0.00390930533231099,0.00277774067328968,0.00561620712706539,0.00331907416768895,0.00212000743208657,0.00292454115104303,0.00621324633602973,0.00315476530208134,0.0109760724094077,0.00333251968004165,0.0120367742155551,0.00903478396154027,0.00742766463590006,0.00799043973425746,0.00324795796476662,0.5,0.00315084528981567,0.00514258187916289,0.0427080599018225,0.0095528361306931,0.00257302839389338,0.00260654632152812,0.00520296465776232,0.00429297222805534,0.00198814822479729,0.00844318345912649,0.00231198683473836,0.00577555509560822,0.015009501933606,0.00243588668193371,0.00180742426933195,0.00667820294313268,0.00361983416419766,0.00267591549949736,0.00611949097560582,0.0140734593891907,0.00273246897138417,0.0174849593473186,0.0062447236775607,0.0217506941899793,0.0103245443129583,0.0174964866875766,0.00616273800825935,0.01351501162069,0.00584305771722339,0.00396309217241453,0.00788038947932451,0.0055907976220625,0.01207893040613,0.0179459262413947,0.00955119706668043,0.00364930912578414,0.0324530296416161,0.0123920423029832,0.00546672022750668,0.00535569911824822,0.0122734511661383
"GSM416550",0.0163812081908402,0.0174402074804934,0.0161855039661343,0.0286270448358049,0.00494546397525394,0.00212004581274112,0.00315880012147193,0.010234682105994,0.00145942724753341,0.00437853144870042,0.0137608269516447,0.00955829412562343,0.00167289475958716,0.00497185239329398,0.00153150096255384,0.00410867512987959,0.00168572395548595,0.0128114641711211,0.0112126806615392,0.0142241601269353,0.0158292114096918,0.00315084528981567,0.5,0.0269172872486697,0.00117131416380164,0.0274305436918894,0.0228669100291555,0.0200285280362327,0.00816194330379418,0.00558607153256334,0.0240108696430365,0.00623794072135708,0.0177086123550231,0.0172735511931208,0.00712427106064092,0.0162704579048701,0.0225021286649149,0.00476964414059332,0.00584169143713891,0.00824438574338022,0.00320779383028832,0.00165575104165391,0.00754572115783158,0.000969723157919898,0.00130017457359569,0.000988588813449996,0.00096904699233378,0.00101523937701327,0.00170648665658871,0.00172363501209105,0.00330041642427261,0.00456148389410757,0.0031141977595119,0.00323940706672912,0.0025885458719796,0.00251910112001813,0.00470287917936072,0.0096305242236418,0.00119948405712372,0.00111719655182934,0.00206348673566079,0.00181838427361397,0.00113745566196034
"GSM416551",0.0169295999696836,0.0100109942989839,0.0108720490234859,0.0252341896616823,0.003749226109773,0.00249584356500334,0.00266970352874551,0.00644692884814548,0.00228484585085565,0.00443025253950406,0.00794970357073187,0.00564801628770132,0.00220110833248771,0.00354721914890165,0.00205676804218974,0.00384503881860322,0.00184662610357785,0.0143729992765446,0.0146764188244407,0.0199400685817003,0.015182231403054,0.00514258187916289,0.0269172872486697,0.5,0.00261988808730063,0.0276840349417318,0.0170188877724589,0.0075827642120706,0.00683207133881987,0.0112216196874279,0.0155370456703003,0.00956160559477968,0.00999222883988714,0.00998978353662218,0.00856603152156015,0.0073643031180909,0.00872976360673633,0.00646757854484772,0.00642006343987377,0.00703840613171003,0.0069053958738241,0.00376411985516448,0.00770605866874785,0.0015314650603137,0.00191023063793687,0.00155606459824721,0.00174852676401342,0.00155102590836079,0.00433350819256862,0.00544016435037542,0.00714994800242026,0.00749968199291907,0.0109795011509854,0.00591228150282325,0.00754509252370581,0.00928018269875427,0.0146210133988749,0.0109832733859878,0.00274844449122898,0.00243643140978847,0.00381022021190685,0.0034174050327856,0.00229564528091424
"GSM416552",0.00205243941823831,0.00095387124033919,0.00109684276050303,0.00114319781530309,0.00256913227285111,0.00663060865966482,0.00353891367865128,0.00163724181728984,0.00647428112967997,0.00267920626843061,0.00116047417011295,0.00179534049827454,0.00640088038113659,0.00236300377032608,0.0119964518325147,0.0029094261608053,0.012934693678494,0.00276655625083771,0.00320552692921422,0.00340185171068124,0.00184365943261835,0.0427080599018225,0.00117131416380164,0.00261988808730063,0.5,0.00184004881447794,0.00107966797131245,0.00131380815733208,0.00233649493476887,0.00316686109494276,0.000897471993433052,0.00476347247949494,0.00113595752996991,0.00151370881546785,0.00407288176175948,0.00130192380979959,0.000895540367560338,0.00553712522435098,0.00220483966418206,0.00207664487566601,0.00787904301343663,0.0172098577384081,0.00261162953172497,0.0232004378110088,0.00701931852066196,0.0215519288932647,0.0139730344522748,0.0245908282112877,0.00653904650022683,0.0222433552614312,0.00692370854999065,0.00422494274032897,0.0106505906485263,0.00965889538782605,0.0155213006344894,0.0212329679298039,0.00814725109638654,0.00388978827556119,0.0538346899410717,0.019923470233402,0.0079004473239839,0.00818053967804628,0.0173397122933156
"GSM416553",0.0172453246051587,0.0113665489314097,0.0102496319972364,0.0154089865985939,0.00443618259447024,0.00247297071957563,0.00325200914939835,0.00980862362891348,0.0018736073611834,0.00651894388832669,0.00984918811246733,0.00755291817228737,0.00183494632373149,0.00463486154670447,0.00189697427892023,0.00451283951011682,0.0019024643531759,0.0212905687963089,0.01713753099658,0.0174320457724955,0.022875461277462,0.0095528361306931,0.0274305436918894,0.0276840349417318,0.00184004881447794,0.5,0.0208600891109893,0.0155241491107988,0.0128892960136269,0.0093268571727692,0.0147181322980452,0.00528634769188533,0.0149810196171451,0.0189966440417056,0.0130687304448996,0.0105260848711095,0.0129139697922161,0.00413677022505001,0.00778348252314067,0.00687167822369444,0.00562211266803194,0.0021840240974028,0.0059561839773531,0.00125638497992834,0.00153567278048054,0.00136444093142853,0.00125137041320148,0.00130460728981891,0.00210103794544213,0.00208883607645894,0.00388855663691483,0.00461022062919137,0.00483409010036887,0.00357916601747505,0.00361881893892479,0.00402727488755519,0.00518444358127687,0.00814344140837287,0.00176033957507596,0.00144043132888411,0.00258808927485624,0.0022902049260272,0.0014316214337984
"GSM416554",0.013809802357234,0.0205122300871533,0.012378667599319,0.0144630621439125,0.0105072308343043,0.00303974576228579,0.0057313702963326,0.0296970247145348,0.00171495778484089,0.00475079426000556,0.0127504620613292,0.021748625336438,0.00250499039937648,0.0159133352982061,0.00239428620470378,0.00626135763682118,0.00330855681423848,0.00647065136140977,0.00547729087885836,0.00856727513961466,0.011697021722047,0.00257302839389338,0.0228669100291555,0.0170188877724589,0.00107966797131245,0.0208600891109893,0.5,0.0141427022127612,0.00583743216684566,0.00734847732809778,0.0314004505049148,0.00436931013446257,0.0236123336562527,0.012294319256128,0.00891754169615916,0.00972937376352156,0.0269279217166467,0.00407550259889843,0.00847009392261167,0.00630401637062705,0.00234452318787142,0.00150913592438954,0.0051263086838909,0.00120594650034664,0.00184876695814672,0.00129171721538822,0.00104375532165585,0.00129719558739636,0.00216061556189394,0.00143581058072743,0.00225923533595043,0.00336257678147829,0.00218569340748249,0.00214784391136544,0.00180214674922255,0.00180522929569758,0.00256321224229449,0.00436012246741882,0.00109109950282243,0.00100869940024251,0.00177898556657126,0.0014512829313028,0.00102785585850611
"GSM416555",0.0104742766363154,0.0214289523529128,0.0149453731915421,0.0212954793747989,0.00766771787750171,0.00284532172982055,0.00963565775056035,0.00915857627757343,0.00266771244317142,0.011559733452034,0.0130199971505085,0.00906566699951608,0.00237228821339891,0.00871591031929782,0.00214095029302983,0.00658826858452082,0.00241721085234484,0.0115736439575056,0.00944381819719512,0.00817821558822472,0.0142349770545722,0.00260654632152812,0.0200285280362327,0.0075827642120706,0.00131380815733208,0.0155241491107988,0.0141427022127612,0.5,0.0171720624456548,0.00886835385213873,0.0174698660502343,0.00415739308586317,0.0203383716682726,0.0201743395256435,0.00630835634846111,0.0275741039315373,0.025538915070054,0.00925959806626293,0.010524063115341,0.010618172937933,0.00412886137929029,0.00199417216319503,0.00726050916685831,0.0013864346475976,0.00217032144431081,0.0014393058481833,0.00132395895496328,0.00150294027440875,0.00241410353507545,0.00173128497158684,0.00296086359150711,0.00401258509881064,0.00482358784215263,0.0030709243827163,0.00260946482495937,0.00206029103516595,0.00300587712542489,0.00868288874116709,0.00133214963977707,0.00140265845570152,0.0050153349550044,0.00219954981305849,0.00138155051583053
"GSM416556",0.00743114149681576,0.00526756875898194,0.00474062553135341,0.00769444902432414,0.00492021842357521,0.00566908980679607,0.00793549285268036,0.00539662186486791,0.00857886954257717,0.0189183447206,0.00807235186967849,0.00497549433975288,0.00342275493136936,0.00504369054841926,0.00336044687091389,0.0148234652067472,0.00308041187849723,0.0317434220008094,0.0256299006513019,0.0133400217764034,0.0139320309307955,0.00520296465776232,0.00816194330379418,0.00683207133881987,0.00233649493476887,0.0128892960136269,0.00583743216684566,0.0171720624456548,0.5,0.0165427355591332,0.00485456364499631,0.00783984206534898,0.00929868735586377,0.0160598482830926,0.0130069933783442,0.0169582318149735,0.00617179699100507,0.00946534489780872,0.0171374506541961,0.00568709276783308,0.0111938529358186,0.00362883617766782,0.00431221999918089,0.00244345690358071,0.00353996962661331,0.00263283094556662,0.00275939227652,0.00250525328472168,0.00602791085048016,0.00295860074329237,0.00693398614148262,0.00598003863258822,0.00804839795225163,0.00601529402490749,0.00786124465529999,0.00399358160833087,0.00811154749972696,0.00491260209840111,0.00236024068847596,0.0027439688332601,0.008534501616991,0.00768920183061793,0.00266428053269302
"GSM416557",0.00752550665545279,0.00409451975369429,0.00362705444181854,0.00892863622428421,0.00618863685368487,0.00504291394658863,0.00811733187408756,0.00609419610347877,0.00847248543931318,0.0188230126456894,0.00473387027432314,0.00740626025739506,0.00487428591351645,0.00628852097744146,0.00930591942463491,0.00898903403808725,0.00398859768108896,0.0155073108167829,0.021892613905804,0.00823528619038365,0.0145606576870706,0.00429297222805534,0.00558607153256334,0.0112216196874279,0.00316686109494276,0.0093268571727692,0.00734847732809778,0.00886835385213873,0.0165427355591332,0.5,0.0047976221553254,0.0138793257146505,0.00960266698960499,0.00526804332200885,0.0159037758682253,0.0116649075296452,0.00441366444960144,0.0157817437456647,0.0307795296828581,0.00362696141599823,0.00816834608003409,0.009193287281655,0.00324459754296461,0.00343148758280217,0.00550193624560531,0.0033456270122576,0.00332403561613004,0.00359666181573969,0.00708104948612511,0.00479838813205981,0.00428948465691618,0.00337619636226945,0.0124763478799361,0.00384197923319193,0.00937466370213947,0.00547807672057737,0.00591572001698237,0.00571340865944437,0.00327055557466175,0.00357922254532602,0.0160253274997142,0.00459751909116676,0.00313424796592215
"GSM416558",0.0173801790902892,0.0246405625199941,0.0241273146312942,0.0263353970420143,0.0140975837405376,0.00247830098020805,0.00410255030467862,0.0189221093923296,0.00133225780713516,0.00420663472450309,0.0237056672910346,0.0169052230968301,0.00211746344851775,0.0089112085378855,0.00175215821160197,0.00490219725203892,0.00234538279605326,0.00519272676325962,0.00467596010757083,0.00548829361843981,0.0116315407286321,0.00198814822479729,0.0240108696430365,0.0155370456703003,0.000897471993433052,0.0147181322980452,0.0314004505049148,0.0174698660502343,0.00485456364499631,0.0047976221553254,0.5,0.00396350515093627,0.0218072255406157,0.0164574451263921,0.00484364426869875,0.0137477984222011,0.0276840225848341,0.0043702164877773,0.00644044544488862,0.0117634800779099,0.00224885341625597,0.00125484405809439,0.0102071034737316,0.000951069453512118,0.00146439997721617,0.000985363500186033,0.000900140687403504,0.00100632110514612,0.0018010806730759,0.00122915013482523,0.00239024115337868,0.00454681779618689,0.00192597038182033,0.00239945301268523,0.00151572310620667,0.00149458280747204,0.00230490515527354,0.00542839580598949,0.000930228316508145,0.000877196790760009,0.00155747648579837,0.00143782441528133,0.000973954920706139
"GSM416559",0.010717927260783,0.00304333885867793,0.00306210937290823,0.00967398555927051,0.0174497661101096,0.0251337619944353,0.01156345107122,0.00728455452726813,0.00732774889293079,0.00846790506006672,0.00369793435341832,0.0113695735997453,0.0193619043657427,0.0098893350233081,0.0140113336942859,0.00510346134212808,0.0106659052130174,0.00864557273344275,0.0103584590535845,0.00492704322278377,0.00388883414463997,0.00844318345912649,0.00623794072135708,0.00956160559477968,0.00476347247949494,0.00528634769188533,0.00436931013446257,0.00415739308586317,0.00783984206534898,0.0138793257146505,0.00396350515093627,0.5,0.0058025078256651,0.00421039673997342,0.0261884581649769,0.00686736922874067,0.00374126470513679,0.0238663533099189,0.00959859353097427,0.00255457215657349,0.00379279698309654,0.0127568717046858,0.0024698743299295,0.00758986554811573,0.0102791147247654,0.00586906208678176,0.00494986694797181,0.00783374552606729,0.00624808405951036,0.0101611918343618,0.0033369134838673,0.00283216670798798,0.00765404171312944,0.00294663690308731,0.00461688888853966,0.00710676252283308,0.00741458787087686,0.00286665301864475,0.00492399532915918,0.00644835338994323,0.01108534480719,0.0039684462991484,0.00588995412545242
"GSM416560",0.0229951395274053,0.016502684404565,0.00900016060718782,0.0137371928929965,0.0135536146460509,0.00370875184902007,0.0105155184591776,0.025928430778236,0.00239267406715559,0.0116500836001943,0.0127399122206875,0.0260256554694683,0.00302941365955503,0.0164274343996724,0.00287248398456568,0.00798237205107759,0.00423749869006265,0.00573501460203283,0.0079369286105123,0.0047912861924414,0.010383910586033,0.00231198683473836,0.0177086123550231,0.00999222883988714,0.00113595752996991,0.0149810196171451,0.0236123336562527,0.0203383716682726,0.00929868735586377,0.00960266698960499,0.0218072255406157,0.0058025078256651,0.5,0.0142339613437275,0.0088836200882603,0.0187512796821636,0.0262241417117704,0.00820649108787863,0.0113072013824556,0.00545771022214639,0.00238462220448786,0.00171343354807064,0.00429556874857555,0.00149186657394238,0.00240502640500423,0.00156544945127159,0.00119721842224413,0.0016326344412962,0.00254197359411556,0.00147063429483986,0.00209039412471111,0.00300660796233572,0.0022807748726105,0.00194141072959758,0.00178327990069221,0.00157548006695736,0.00225593840098426,0.00374783195013166,0.00115871003405894,0.00113370057533866,0.00233079319943504,0.00156137064884738,0.00110823444966468
"GSM416561",0.0207491090463596,0.0144872786099276,0.0173121867236251,0.0164345841676329,0.0109157622844476,0.00492000450732171,0.00390455288481333,0.00874679613769207,0.0019780568687862,0.00613418914649563,0.0191467513686845,0.0062545508376483,0.00217381413435561,0.00594614297797831,0.00186463037167571,0.006916053708095,0.00213511791872326,0.0158339466546673,0.00925244357098019,0.0124944360255602,0.0117422387818676,0.00577555509560822,0.0172735511931208,0.00998978353662218,0.00151370881546785,0.0189966440417056,0.012294319256128,0.0201743395256435,0.0160598482830926,0.00526804332200885,0.0164574451263921,0.00421039673997342,0.0142339613437275,0.5,0.00731845516117018,0.0217687730123711,0.0147781566227336,0.00665788703873982,0.00587031584742253,0.0199747185517636,0.00536473314005,0.00182671358564813,0.0128153836490889,0.00130196012190409,0.00174183695582432,0.00141354993384039,0.00131970520358814,0.0013517794070092,0.00211431277841353,0.00181924423854901,0.00517684357857171,0.00998751045219854,0.00311371560918603,0.00497431888597275,0.00277458182934051,0.00223001241209324,0.00377681887369511,0.0102975039113545,0.00150013619491204,0.00137382406086123,0.00239387704162497,0.00254070378787839,0.00155274666785897
"GSM416562",0.00627103302282167,0.00366481394466605,0.00320561237510086,0.00486316190222289,0.0182414681271558,0.0178977748754758,0.0115951579784873,0.0149232455750575,0.00450162552806325,0.00754252592197902,0.00417699632673222,0.0186229841973867,0.010064941702429,0.0161078164199788,0.0118819808319938,0.00559200297631775,0.00983098973978885,0.0144915640423275,0.0158463773867013,0.00651849429622761,0.00577861769896698,0.015009501933606,0.00712427106064092,0.00856603152156015,0.00407288176175948,0.0130687304448996,0.00891754169615916,0.00630835634846111,0.0130069933783442,0.0159037758682253,0.00484364426869875,0.0261884581649769,0.0088836200882603,0.00731845516117018,0.5,0.00663471867643494,0.00486717097834631,0.0171321767615111,0.0187018195429433,0.00281915547890944,0.00321756814964446,0.00843932300699468,0.00233238890489637,0.00462961660562647,0.00668156563836893,0.00447672189010491,0.00321467297593417,0.00592655157049846,0.00437127345353796,0.00492415912878922,0.00266837111794635,0.00245415019460414,0.00416385122051149,0.00241446379693339,0.00377579749793468,0.00456711160522034,0.00468123556444999,0.00276091772987743,0.00373903049892057,0.00340476243489206,0.00460544031702539,0.00266405900604063,0.00294948678938508
"GSM416563",0.00808455761927384,0.0186201811926454,0.0149593452136968,0.0178412694850246,0.0106859664948853,0.00333836302059529,0.00990796368306892,0.0095070654449338,0.0029560232158098,0.0148990790654152,0.0174982662079676,0.0119845311239364,0.00284475787283358,0.00783322102821379,0.00260212770410145,0.00919738544040767,0.00280265903859712,0.0139626665799054,0.0120929712805532,0.00725282954685459,0.0132655201306796,0.00243588668193371,0.0162704579048701,0.0073643031180909,0.00130192380979959,0.0105260848711095,0.00972937376352156,0.0275741039315373,0.0169582318149735,0.0116649075296452,0.0137477984222011,0.00686736922874067,0.0187512796821636,0.0217687730123711,0.00663471867643494,0.5,0.0199995012927234,0.0100337998821382,0.013950895356819,0.0096773532397307,0.00393352858192224,0.00205395594698952,0.00804351950658145,0.00157981532407717,0.00250659283432046,0.00161387235490545,0.00143221732166191,0.00170965606613547,0.00272344642129166,0.00173518816252353,0.00302572780214779,0.00462220124866425,0.00313665275019671,0.00369645094294197,0.00266241335835032,0.0020090135213926,0.00301135716980528,0.00916589179299397,0.00130416172176851,0.00140732399557551,0.00421789235977079,0.00233354695116419,0.0013969362530667
"GSM416564",0.0109334284652515,0.03140180094733,0.0211378347990055,0.0238082593910694,0.0127584612433455,0.00274456492884655,0.00587157119444148,0.0199573629098903,0.00172093908503573,0.00627736533501952,0.0208558691827157,0.0187794891306765,0.00236335782869569,0.0135256926385867,0.00213823332835996,0.00902712975592934,0.00346605219465695,0.00521298135366354,0.00474729096643991,0.0047909625126209,0.00921882375729337,0.00180742426933195,0.0225021286649149,0.00872976360673633,0.000895540367560338,0.0129139697922161,0.0269279217166467,0.025538915070054,0.00617179699100507,0.00441366444960144,0.0276840225848341,0.00374126470513679,0.0262241417117704,0.0147781566227336,0.00486717097834631,0.0199995012927234,0.5,0.00387091727633679,0.00575526283801455,0.00893940392104192,0.0020621027150547,0.00123307937297067,0.00693583791245732,0.00113299118653142,0.00182138127321293,0.00122535920816074,0.000997856650427594,0.00123824409436682,0.00213018580987806,0.00116481671767304,0.00205562874229116,0.00367339608369724,0.00182328677772602,0.00221848058807291,0.00149221526974967,0.00136346225032389,0.00197554999024057,0.00616915297740515,0.000897106954018797,0.000878963981262416,0.00172624465211121,0.00143835414123667,0.000935140676535994
"GSM416565",0.0116679342977345,0.00337108497608065,0.00308179655037333,0.00623051406986169,0.0175448995818574,0.013822143820884,0.0158570526573487,0.00520420148163123,0.0119799493487076,0.0132712564887039,0.00396031425904484,0.00747793658792032,0.0157462198470884,0.0102824239960964,0.00832152482846485,0.00729755087892682,0.00683703855374218,0.00492904513140704,0.00652374584131345,0.00664063069931876,0.0043921420253109,0.00667820294313268,0.00476964414059332,0.00646757854484772,0.00553712522435098,0.00413677022505001,0.00407550259889843,0.00925959806626293,0.00946534489780872,0.0157817437456647,0.0043702164877773,0.0238663533099189,0.00820649108787863,0.00665788703873982,0.0171321767615111,0.0100337998821382,0.00387091727633679,0.5,0.0138641431571182,0.00293536723361546,0.00722432211533771,0.0143755292149919,0.0026124718245585,0.00661022538367539,0.0111082515140349,0.00546873008384058,0.00472251308492636,0.00796072124643672,0.00648666486582408,0.00967085380022363,0.00453384941386364,0.00354544626653529,0.0120448272436898,0.00336321497083564,0.00679073448425852,0.00644668454471375,0.00659151417243768,0.0032640494061144,0.00569737375621341,0.00776771024085867,0.0171074269394317,0.00497328781449706,0.0055376415136607
"GSM416566",0.00724213341387507,0.00540112343951456,0.0044539458755934,0.00749802791756734,0.0114293333565799,0.00686536136823774,0.0182375501546598,0.00814433133154624,0.00926286565992909,0.0182983283254551,0.0077132790470633,0.0141159658332309,0.0057614923311944,0.0123500701419165,0.00658300206550474,0.0120138260667285,0.00475129805509758,0.0118318338164824,0.0162388635906362,0.00630982668847032,0.0304545672202665,0.00361983416419766,0.00584169143713891,0.00642006343987377,0.00220483966418206,0.00778348252314067,0.00847009392261167,0.010524063115341,0.0171374506541961,0.0307795296828581,0.00644044544488862,0.00959859353097427,0.0113072013824556,0.00587031584742253,0.0187018195429433,0.013950895356819,0.00575526283801455,0.0138641431571182,0.5,0.00516741923334091,0.0042813419838509,0.00459439627365375,0.00341398461112686,0.00302586815250505,0.00582346577417721,0.00309017800935018,0.00268794957173867,0.00324274146598689,0.00440869491068152,0.00310839153708582,0.00308343659901719,0.00300797475213482,0.0049808078233994,0.00291614820628212,0.00398883239442566,0.00312875608053148,0.0035534045921644,0.00520769792742659,0.00221568487987485,0.00254360399553485,0.00619222416276443,0.00333183929529919,0.00231930672106391
"GSM416567",0.0142240974044192,0.0217424587514411,0.0290802581520917,0.0125540770605727,0.00334545056038712,0.0017463694414159,0.00237608483497298,0.00375006788643688,0.00301941534725907,0.00322714721676548,0.0168255092995205,0.0033045269924441,0.00163819936036775,0.00310424883677482,0.00135732129007267,0.0062683560057156,0.00141405761436225,0.00613150349046207,0.00425183913111756,0.01247346408782,0.0142737486588039,0.00267591549949736,0.00824438574338022,0.00703840613171003,0.00207664487566601,0.00687167822369444,0.00630401637062705,0.010618172937933,0.00568709276783308,0.00362696141599823,0.0117634800779099,0.00255457215657349,0.00545771022214639,0.0199747185517636,0.00281915547890944,0.0096773532397307,0.00893940392104192,0.00293536723361546,0.00516741923334091,0.5,0.00889680004156851,0.00253357654677982,0.0466660304226456,0.00131122363286232,0.00167241773757642,0.00145846147719317,0.00244369942466119,0.00125353796467306,0.00274076757605062,0.00317841513057433,0.0148349997692943,0.0292182486673268,0.00435032057782793,0.0179407102749554,0.00423188664498299,0.00347609029440157,0.0071654580282114,0.0284562770010934,0.00218920541342121,0.00255242672520579,0.0030595175557762,0.00662762814889457,0.00364369238188391
"GSM416568",0.00685708901511724,0.00286387471027844,0.00370726592697241,0.00305705084197404,0.00219883760030229,0.00279712319528306,0.00276888911498533,0.00186198347944488,0.00998540426639225,0.00672199462583919,0.00344421729440789,0.00185941707686495,0.00344519777600542,0.00217639827750211,0.00297461712486282,0.00704458660700616,0.0025056260194745,0.0104215070335739,0.00981005546853365,0.0148282799364401,0.0106104561411654,0.00611949097560582,0.00320779383028832,0.0069053958738241,0.00787904301343663,0.00562211266803194,0.00234452318787142,0.00412886137929029,0.0111938529358186,0.00816834608003409,0.00224885341625597,0.00379279698309654,0.00238462220448786,0.00536473314005,0.00321756814964446,0.00393352858192224,0.0020621027150547,0.00722432211533771,0.0042813419838509,0.00889680004156851,0.5,0.0117054943491404,0.0127413586355691,0.00389960406726463,0.0042892685351549,0.0045191249864705,0.00956084817255366,0.00359114125498653,0.00547205140240152,0.0121751770041561,0.0270928967197311,0.0174223634815783,0.0180857643589303,0.0233211483101364,0.0184893937273851,0.010603333904877,0.0166961009393467,0.0176932582352624,0.00927591522141022,0.0140661917717909,0.015985360991432,0.0233051588499778,0.0127264255966729
